Store,Date,DayOfWeek,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,Promo2
13,2023-11-28,2,8933.26,366.0,1,1,0,1,b,basic,501.40164204069947,1
13,2023-11-29,3,8024.8,,1,1,0,0,b,basic,501.40164204069947,1
13,2023-11-30,4,5917.11,219.0,1,0,0,1,b,basic,501.40164204069947,1
13,2023-12-01,5,6137.7,220.0,1,0,0,1,b,basic,501.40164204069947,1
13,2023-12-02,6,7209.82,248.0,1,0,0,0,b,basic,501.40164204069947,1
13,2023-12-03,7,0.0,0.0,0,0,0,0,b,basic,501.40164204069947,1
13,2023-12-04,1,7318.11,341.0,1,0,0,1,b,basic,,1
13,2023-12-05,2,6531.3,193.0,1,0,0,0,b,basic,501.40164204069947,1
13,2023-12-06,3,7607.01,359.0,1,0,0,0,b,basic,501.40164204069947,1
13,2023-12-07,4,10088.22,367.0,1,1,0,0,b,basic,501.40164204069947,1
13,2023-12-08,5,7654.44,280.0,1,0,0,0,b,basic,501.40164204069947,1
13,2023-12-09,6,11468.98,440.0,1,1,0,0,b,basic,501.40164204069947,1
13,2023-12-10,7,0.0,0.0,0,0,0,1,b,basic,501.40164204069947,1
13,2023-12-11,1,8648.98,283.0,1,1,0,0,b,basic,501.40164204069947,1
13,2023-12-12,2,6774.5,232.0,1,0,0,1,b,basic,501.40164204069947,1
13,2023-12-13,3,9104.38,402.0,1,1,0,1,b,basic,501.40164204069947,1
13,2023-12-14,4,8658.32,350.0,1,1,0,0,b,basic,501.40164204069947,1
13,2023-12-15,5,7411.97,274.0,1,0,c,1,b,basic,501.40164204069947,1
13,2023-12-16,6,9310.25,289.0,1,0,0,0,b,basic,501.40164204069947,1
13,2023-12-17,7,0.0,0.0,0,0,0,0,b,basic,501.40164204069947,1
13,2023-12-18,1,10779.8,366.0,1,1,0,0,b,basic,501.40164204069947,1
13,2023-12-19,2,7399.23,231.0,1,0,0,0,b,basic,501.40164204069947,1
13,2023-12-20,3,7168.38,321.0,1,0,0,1,b,basic,501.40164204069947,1
13,2023-12-21,4,11947.98,366.0,1,1,0,0,b,basic,501.40164204069947,1
13,2023-12-22,5,8382.15,307.0,1,1,b,0,b,basic,501.40164204069947,1
13,2023-12-23,6,12277.67,,1,1,b,1,b,basic,501.40164204069947,1
13,2023-12-24,7,0.0,0.0,0,0,0,1,b,basic,501.40164204069947,1
13,2023-12-25,1,10788.35,494.0,1,1,0,0,b,basic,501.40164204069947,1
13,2023-12-26,2,8917.46,283.0,1,1,0,0,b,basic,501.40164204069947,1
13,2023-12-27,3,8291.12,304.0,1,0,0,1,b,basic,501.40164204069947,1
13,2023-12-28,4,6280.74,203.0,1,0,0,0,b,basic,501.40164204069947,1
13,2023-12-29,5,7988.23,237.0,1,1,0,0,b,basic,501.40164204069947,1
13,2023-12-30,6,7690.42,254.0,1,0,0,0,b,basic,501.40164204069947,1
13,2023-12-31,7,0.0,0.0,0,0,0,1,b,basic,501.40164204069947,1
14,2022-01-01,6,17286.87,587.0,1,1,0,1,d,extended,5992.151456952241,1
14,2022-01-02,7,0.0,0.0,0,0,0,0,d,extended,5992.151456952241,1
14,2022-01-03,1,17769.18,698.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-01-04,2,13910.21,607.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-01-05,3,11832.98,389.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-01-06,4,11830.23,484.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-01-07,5,13289.96,465.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-01-08,6,12179.54,355.0,1,0,0,1,d,extended,5992.151456952241,1
14,2022-01-09,7,0.0,0.0,0,0,0,0,d,extended,5992.151456952241,1
14,2022-01-10,1,14272.13,550.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-01-11,2,10260.68,303.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-01-12,3,14103.43,482.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-01-13,4,11624.88,378.0,1,0,0,1,d,extended,5992.151456952241,1
14,2022-01-14,5,16490.3,518.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-01-15,6,12130.1,422.0,1,0,0,1,d,extended,5992.151456952241,1
14,2022-01-16,7,12314.23,374.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-01-17,1,13506.6,388.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-01-18,2,10175.81,347.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-01-19,3,10421.07,372.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-01-20,4,9782.73,368.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-01-21,5,13752.98,524.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-01-22,6,16599.31,674.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-01-23,7,0.0,0.0,0,0,a,0,d,extended,5992.151456952241,1
14,2022-01-24,1,9534.65,402.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-01-25,2,12313.31,522.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-01-26,3,15843.0,777.0,1,1,0,1,d,extended,5992.151456952241,1
14,2022-01-27,4,11549.72,469.0,1,0,0,1,d,extended,5992.151456952241,1
14,2022-01-28,5,10089.66,363.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-01-29,6,16310.77,512.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-01-30,7,0.0,0.0,0,0,0,0,d,extended,5992.151456952241,1
14,2022-01-31,1,13071.95,477.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-02-01,2,9182.63,380.0,1,0,c,0,d,extended,5992.151456952241,1
14,2022-02-02,3,15548.11,671.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-02-03,4,12573.49,415.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-02-04,5,13647.86,608.0,1,1,0,1,d,extended,5992.151456952241,1
14,2022-02-05,6,13478.02,494.0,1,0,0,1,d,extended,5992.151456952241,1
14,2022-02-06,7,0.0,0.0,0,0,0,0,d,extended,5992.151456952241,1
14,2022-02-07,1,11208.75,403.0,1,0,b,1,d,extended,5992.151456952241,1
14,2022-02-08,2,10949.84,357.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-02-09,3,12003.68,354.0,1,0,0,1,d,extended,5992.151456952241,1
14,2022-02-10,4,14603.53,529.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-02-11,5,17570.82,746.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-02-12,6,14581.48,686.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-02-13,7,18322.95,745.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-02-14,1,18969.81,567.0,1,1,0,1,d,extended,5992.151456952241,1
14,2022-02-15,2,18368.96,553.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-02-16,3,14688.53,551.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-02-17,4,18427.67,829.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-02-18,5,11893.49,364.0,1,0,0,1,d,extended,5992.151456952241,1
14,2022-02-19,6,15723.26,747.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-02-20,7,19143.5,907.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-02-21,1,11390.42,328.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-02-22,2,13073.73,501.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-02-23,3,11368.94,369.0,1,0,0,1,d,extended,5992.151456952241,1
14,2022-02-24,4,10817.2,418.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-02-25,5,9646.19,395.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-02-26,6,11742.41,362.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-02-27,7,0.0,0.0,0,0,0,0,d,extended,5992.151456952241,1
14,2022-02-28,1,16449.06,588.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-03-01,2,12581.42,543.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-03-02,3,13725.19,518.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-03-03,4,17510.41,569.0,1,1,0,1,d,extended,5992.151456952241,1
14,2022-03-04,5,11241.04,351.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-03-05,6,13829.32,574.0,1,0,b,0,d,extended,5992.151456952241,1
14,2022-03-06,7,0.0,0.0,0,0,0,0,d,extended,5992.151456952241,1
14,2022-03-07,1,12380.14,558.0,1,0,0,1,d,extended,5992.151456952241,1
14,2022-03-08,2,16745.29,486.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-03-09,3,13193.87,637.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-03-10,4,15078.96,437.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-03-11,5,11153.33,431.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-03-12,6,17907.5,702.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-03-13,7,0.0,0.0,0,0,0,0,d,extended,5992.151456952241,1
14,2022-03-14,1,13821.86,616.0,1,0,0,1,d,extended,,1
14,2022-03-15,2,12563.56,458.0,1,0,0,1,d,extended,,1
14,2022-03-16,3,16383.49,604.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-03-17,4,15865.41,507.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-03-18,5,15565.0,513.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-03-19,6,20517.32,683.0,1,1,0,1,d,extended,5992.151456952241,1
14,2022-03-20,7,0.0,0.0,0,0,0,0,d,extended,5992.151456952241,1
14,2022-03-21,1,15233.44,437.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-03-22,2,13600.13,393.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-03-23,3,13742.12,408.0,1,0,0,0,d,extended,,1
14,2022-03-24,4,14563.85,460.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-03-25,5,14686.04,434.0,1,1,0,1,d,extended,5992.151456952241,1
14,2022-03-26,6,15774.73,458.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-03-27,7,20673.67,921.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-03-28,1,17589.32,877.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-03-29,2,15828.25,453.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-03-30,3,11438.53,328.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-03-31,4,16715.59,730.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-04-01,5,13151.6,401.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-04-02,6,20016.54,878.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-04-03,7,0.0,0.0,0,0,0,0,d,extended,5992.151456952241,1
14,2022-04-04,1,13314.08,490.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-04-05,2,13056.0,505.0,1,0,0,1,d,extended,5992.151456952241,1
14,2022-04-06,3,12490.44,571.0,1,0,0,1,d,extended,5992.151456952241,1
14,2022-04-07,4,13161.23,421.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-04-08,5,11655.15,437.0,1,0,0,1,d,extended,5992.151456952241,1
14,2022-04-09,6,13647.11,482.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-04-10,7,0.0,0.0,0,0,0,1,d,extended,5992.151456952241,1
14,2022-04-11,1,16718.37,815.0,1,1,0,1,d,extended,5992.151456952241,1
14,2022-04-12,2,15212.64,611.0,1,1,0,1,d,extended,5992.151456952241,1
14,2022-04-13,3,16682.74,613.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-04-14,4,13815.39,418.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-04-15,5,16922.53,726.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-04-16,6,17170.61,809.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-04-17,7,0.0,0.0,0,0,b,0,d,extended,5992.151456952241,1
14,2022-04-18,1,17589.03,640.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-04-19,2,10799.25,310.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-04-20,3,11402.78,355.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-04-21,4,16304.44,515.0,1,1,b,0,d,extended,5992.151456952241,1
14,2022-04-22,5,13922.59,400.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-04-23,6,15215.72,740.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-04-24,7,0.0,0.0,0,0,0,0,d,extended,5992.151456952241,1
14,2022-04-25,1,11506.94,393.0,1,0,0,1,d,extended,5992.151456952241,1
14,2022-04-26,2,16385.42,574.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-04-27,3,10370.3,335.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-04-28,4,11232.43,339.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-04-29,5,15938.62,534.0,1,1,c,0,d,extended,5992.151456952241,1
14,2022-04-30,6,16317.6,497.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-05-01,7,13207.98,420.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-05-02,1,13257.2,558.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-05-03,2,11447.43,415.0,1,1,c,0,d,extended,5992.151456952241,1
14,2022-05-04,3,17786.36,719.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-05-05,4,16666.65,718.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-05-06,5,10522.56,500.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-05-07,6,17816.49,632.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-05-08,7,0.0,0.0,0,0,0,0,d,extended,5992.151456952241,1
14,2022-05-09,1,10744.37,374.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-05-10,2,9459.1,401.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-05-11,3,12052.9,407.0,1,1,0,1,d,extended,5992.151456952241,1
14,2022-05-12,4,11592.4,458.0,1,0,b,0,d,extended,5992.151456952241,1
14,2022-05-13,5,11070.46,384.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-05-14,6,17863.91,713.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-05-15,7,0.0,0.0,0,0,0,1,d,extended,5992.151456952241,1
14,2022-05-16,1,14171.18,447.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-05-17,2,13787.31,534.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-05-18,3,17103.3,736.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-05-19,4,11808.97,568.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-05-20,5,11681.54,386.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-05-21,6,19573.38,628.0,1,1,0,1,d,extended,5992.151456952241,1
14,2022-05-22,7,0.0,0.0,0,0,0,0,d,extended,5992.151456952241,1
14,2022-05-23,1,10076.55,459.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-05-24,2,11801.28,485.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-05-25,3,12383.0,391.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-05-26,4,16121.64,583.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-05-27,5,13776.74,413.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-05-28,6,11848.11,350.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-05-29,7,0.0,0.0,0,0,0,0,d,extended,5992.151456952241,1
14,2022-05-30,1,9984.49,363.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-05-31,2,12848.36,541.0,1,0,0,1,d,extended,5992.151456952241,1
14,2022-06-01,3,11168.02,493.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-06-02,4,12862.14,618.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-06-03,5,10614.36,462.0,1,0,0,1,d,extended,5992.151456952241,1
14,2022-06-04,6,12181.66,412.0,1,0,0,1,d,extended,5992.151456952241,1
14,2022-06-05,7,0.0,0.0,0,0,0,0,d,extended,5992.151456952241,1
14,2022-06-06,1,9034.25,416.0,1,0,0,1,d,extended,5992.151456952241,1
14,2022-06-07,2,13604.81,525.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-06-08,3,13233.95,381.0,1,1,0,1,d,extended,5992.151456952241,1
14,2022-06-09,4,13411.6,593.0,1,1,0,1,d,extended,5992.151456952241,1
14,2022-06-10,5,11663.46,408.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-06-11,6,12717.72,381.0,1,0,0,1,d,extended,5992.151456952241,1
14,2022-06-12,7,11133.79,381.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-06-13,1,10459.99,306.0,1,0,0,1,d,extended,5992.151456952241,1
14,2022-06-14,2,9660.57,356.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-06-15,3,9309.37,299.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-06-16,4,13200.93,378.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-06-17,5,16501.82,774.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-06-18,6,13270.1,434.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-06-19,7,0.0,0.0,0,0,0,0,d,extended,5992.151456952241,1
14,2022-06-20,1,16391.8,747.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-06-21,2,12082.32,456.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-06-22,3,8331.06,361.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-06-23,4,11750.84,490.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-06-24,5,9135.19,276.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-06-25,6,14631.4,532.0,1,1,0,1,d,extended,5992.151456952241,1
14,2022-06-26,7,0.0,0.0,0,0,0,0,d,extended,5992.151456952241,1
14,2022-06-27,1,15388.45,750.0,1,1,0,1,d,extended,5992.151456952241,1
14,2022-06-28,2,12618.56,389.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-06-29,3,10785.53,332.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-06-30,4,9081.73,279.0,1,0,0,1,d,extended,5992.151456952241,1
14,2022-07-01,5,10357.54,331.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-07-02,6,10443.33,470.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-07-03,7,0.0,0.0,0,0,0,0,d,extended,5992.151456952241,1
14,2022-07-04,1,9673.02,280.0,1,0,0,1,d,extended,5992.151456952241,1
14,2022-07-05,2,9871.57,382.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-07-06,3,8801.46,255.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-07-07,4,8727.58,263.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-07-08,5,13180.9,393.0,1,1,0,1,d,extended,5992.151456952241,1
14,2022-07-09,6,11378.74,518.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-07-10,7,9936.02,318.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-07-11,1,10130.64,358.0,1,0,0,1,d,extended,5992.151456952241,1
14,2022-07-12,2,8838.6,303.0,1,0,0,1,d,extended,5992.151456952241,1
14,2022-07-13,3,8614.46,361.0,1,0,0,0,d,extended,,1
14,2022-07-14,4,8728.48,357.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-07-15,5,9591.61,379.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-07-16,6,9731.12,324.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-07-17,7,0.0,0.0,0,0,0,0,d,extended,5992.151456952241,1
14,2022-07-18,1,11292.32,479.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-07-19,2,8165.95,260.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-07-20,3,10272.14,356.0,1,1,0,1,d,extended,5992.151456952241,1
14,2022-07-21,4,9428.62,447.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-07-22,5,10988.51,344.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-07-23,6,14461.9,544.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-07-24,7,0.0,0.0,0,0,0,0,d,extended,5992.151456952241,1
14,2022-07-25,1,11006.86,416.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-07-26,2,6499.86,193.0,1,0,0,1,d,extended,5992.151456952241,1
14,2022-07-27,3,10873.59,468.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-07-28,4,8695.03,354.0,1,0,0,1,d,extended,5992.151456952241,1
14,2022-07-29,5,9301.61,367.0,1,1,0,1,d,extended,5992.151456952241,1
14,2022-07-30,6,11990.15,401.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-07-31,7,0.0,0.0,0,0,0,0,d,extended,5992.151456952241,1
14,2022-08-01,1,7377.05,293.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-08-02,2,6380.05,293.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-08-03,3,7077.03,232.0,1,0,b,0,d,extended,5992.151456952241,1
14,2022-08-04,4,7089.38,232.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-08-05,5,7652.77,239.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-08-06,6,8416.91,265.0,1,0,0,1,d,extended,5992.151456952241,1
14,2022-08-07,7,0.0,0.0,0,0,0,0,d,extended,5992.151456952241,1
14,2022-08-08,1,8442.6,367.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-08-09,2,8897.13,262.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-08-10,3,9576.08,368.0,1,1,b,0,d,extended,5992.151456952241,1
14,2022-08-11,4,10581.41,344.0,1,1,0,1,d,extended,5992.151456952241,1
14,2022-08-12,5,9441.82,454.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-08-13,6,10968.19,369.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-08-14,7,0.0,0.0,0,0,0,1,d,extended,5992.151456952241,1
14,2022-08-15,1,7358.06,358.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-08-16,2,11266.04,334.0,1,1,0,1,d,extended,5992.151456952241,1
14,2022-08-17,3,7261.73,244.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-08-18,4,10234.6,505.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-08-19,5,6162.57,293.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-08-20,6,8017.27,265.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-08-21,7,0.0,0.0,0,0,0,0,d,extended,5992.151456952241,1
14,2022-08-22,1,10282.1,301.0,1,1,c,0,d,extended,5992.151456952241,1
14,2022-08-23,2,10469.06,425.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-08-24,3,7326.64,261.0,1,1,0,1,d,extended,5992.151456952241,1
14,2022-08-25,4,8907.73,292.0,1,0,0,0,d,extended,,1
14,2022-08-26,5,9964.42,497.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-08-27,6,8552.98,313.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-08-28,7,0.0,0.0,0,0,0,0,d,extended,5992.151456952241,1
14,2022-08-29,1,8379.33,311.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-08-30,2,8157.7,395.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-08-31,3,7654.77,321.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-09-01,4,7569.53,300.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-09-02,5,7610.1,258.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-09-03,6,9971.07,478.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-09-04,7,0.0,0.0,0,0,0,0,d,extended,5992.151456952241,1
14,2022-09-05,1,10837.89,380.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-09-06,2,6751.76,253.0,1,0,c,0,d,extended,5992.151456952241,1
14,2022-09-07,3,9384.65,378.0,1,1,0,1,d,extended,5992.151456952241,1
14,2022-09-08,4,6660.57,240.0,1,0,0,1,d,extended,5992.151456952241,1
14,2022-09-09,5,6396.39,314.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-09-10,6,7956.17,266.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-09-11,7,0.0,0.0,0,0,0,0,d,extended,5992.151456952241,1
14,2022-09-12,1,6378.1,220.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-09-13,2,8259.5,267.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-09-14,3,9789.15,319.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-09-15,4,7423.04,219.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-09-16,5,7708.19,243.0,1,0,0,1,d,extended,5992.151456952241,1
14,2022-09-17,6,8270.26,271.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-09-18,7,0.0,0.0,0,0,a,0,d,extended,5992.151456952241,1
14,2022-09-19,1,8339.38,244.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-09-20,2,8346.93,260.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-09-21,3,9004.37,264.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-09-22,4,9568.26,393.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-09-23,5,6621.34,270.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-09-24,6,10000.3,313.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-09-25,7,8565.92,376.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-09-26,1,6491.55,189.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-09-27,2,7739.58,319.0,1,0,0,0,d,extended,,1
14,2022-09-28,3,9496.7,325.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-09-29,4,8586.67,249.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-09-30,5,6046.4,284.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-10-01,6,8824.94,270.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-10-02,7,0.0,0.0,0,0,0,0,d,extended,5992.151456952241,1
14,2022-10-03,1,7578.51,309.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-10-04,2,7400.13,297.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-10-05,3,6887.1,219.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-10-06,4,9418.62,278.0,1,1,0,1,d,extended,5992.151456952241,1
14,2022-10-07,5,10166.39,437.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-10-08,6,14209.48,468.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-10-09,7,0.0,0.0,0,0,0,0,d,extended,5992.151456952241,1
14,2022-10-10,1,8944.47,377.0,1,1,0,1,d,extended,5992.151456952241,1
14,2022-10-11,2,7884.68,282.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-10-12,3,8430.64,352.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-10-13,4,10862.99,532.0,1,1,0,1,d,extended,5992.151456952241,1
14,2022-10-14,5,8887.29,378.0,1,0,0,1,d,extended,5992.151456952241,1
14,2022-10-15,6,11879.31,497.0,1,1,0,0,d,extended,5992.151456952241,1
14,2022-10-16,7,0.0,0.0,0,0,0,1,d,extended,5992.151456952241,1
14,2022-10-17,1,7435.48,236.0,1,0,0,0,d,extended,5992.151456952241,1
14,2022-10-18,2,9737.64,461.0,1,1,0,1,d,extended,5992.151456952241,1
14,2022-10-19,3,11981.81,406.0,1,1,0,0,d,extended,5992.151456952241,1
